V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102
0,2.089,1.888,1.703,1.538,1.398,1.284,1.2,1.147,1.124,1.133,1.173,1.241,1.336,1.456,1.597,1.756,1.93,2.116,2.31,2.51,2.711,2.913,3.112,3.306,3.494,3.674,3.846,4.01,4.163,4.308,4.443,4.569,4.687,4.796,4.898,4.992,5.079,5.159,5.234,5.302,5.364,5.42,5.47,5.513,5.55,5.58,5.602,5.615,5.617,5.608,5.586,5.547,5.491,5.413,5.312,5.184,5.025,4.833,4.602,4.33,4.013,3.649,3.233,2.764,2.24,1.66,1.023,0.33,-0.419,-1.22,-2.073,-2.973,-3.915,-4.896,-5.909,-6.949,-8.009,-9.083,-10.165,-11.247,-12.323,-13.388,-14.436,-15.46,-16.456,-17.42,-18.347,-19.233,-20.077,-20.875,-21.626,-22.328,-22.979,-23.579,-24.126,-24.621,-25.063,-25.451,-25.785,-26.065,NA
0,2.456,1.912,1.349,0.773,0.186,-0.409,-1.008,-1.61,-2.211,-2.81,-3.404,-3.991,-4.569,-5.136,-5.69,-6.229,-6.751,-7.254,-7.736,-8.194,-8.626,-9.031,-9.404,-9.746,-10.053,-10.324,-10.557,-10.75,-10.903,-11.014,-11.083,-11.109,-11.093,-11.034,-10.934,-10.793,-10.613,-10.395,-10.141,-9.853,-9.534,-9.186,-8.812,-8.415,-7.999,-7.567,-7.124,-6.674,-6.221,-5.771,-5.327,-4.896,-4.482,-4.092,-3.731,-3.403,-3.115,-2.871,-2.677,-2.535,-2.449,-2.423,-2.458,-2.555,-2.714,-2.934,-3.212,-3.546,-3.93,-4.359,-4.828,-5.328,-5.852,-6.391,-6.938,-7.482,-8.016,-8.531,-9.019,-9.472,-9.885,-10.252,-10.568,-10.83,-11.036,-11.186,-11.279,-11.317,-11.303,-11.239,-11.132,-10.984,-10.803,-10.592,-10.359,-10.11,-9.849,-9.583,-9.316,-9.052,NA
0,8.395,9.067,9.759,10.47,11.199,11.943,12.701,13.471,14.248,15.029,15.811,16.588,17.354,18.104,18.832,19.53,20.193,20.813,21.384,21.899,22.352,22.738,23.053,23.292,23.454,23.537,23.542,23.469,23.321,23.102,22.817,22.473,22.078,21.639,21.166,20.669,20.158,19.643,19.134,18.641,18.173,17.739,17.347,17.003,16.713,16.482,16.311,16.204,16.16,16.179,16.259,16.396,16.586,16.825,17.105,17.422,17.769,18.137,18.521,18.912,19.303,19.688,20.06,20.413,20.74,21.036,21.296,21.517,21.693,21.823,21.902,21.929,21.902,21.819,21.68,21.484,21.232,20.925,20.562,20.145,19.678,19.161,18.598,17.993,17.348,16.669,15.961,15.228,14.476,13.711,12.94,12.169,11.405,10.655,9.925,9.223,8.555,7.929,7.349,6.822,NA
0,-2.889,-2.193,-1.486,-0.774,-0.06,0.654,1.362,2.064,2.754,3.432,4.094,4.739,5.363,5.965,6.543,7.094,7.617,8.109,8.568,8.993,9.38,9.728,10.035,10.299,10.517,10.689,10.811,10.884,10.904,10.871,10.783,10.64,10.44,10.183,9.867,9.492,9.058,8.562,8.005,7.386,6.704,5.959,5.15,4.278,3.341,2.342,1.279,0.156,-1.028,-2.268,-3.563,-4.907,-6.297,-7.726,-9.189,-10.679,-12.187,-13.705,-15.224,-16.735,-18.227,-19.69,-21.115,-22.49,-23.805,-25.052,-26.221,-27.303,-28.29,-29.176,-29.953,-30.617,-31.164,-31.589,-31.89,-32.065,-32.115,-32.038,-31.835,-31.509,-31.061,-30.495,-29.813,-29.02,-28.12,-27.118,-26.02,-24.831,-23.558,-22.207,-20.785,-19.301,-17.761,-16.176,-14.553,-12.901,-11.23,-9.551,-7.872,-6.205,NA
0,-17.261,-16.136,-14.989,-13.829,-12.666,-11.507,-10.36,-9.234,-8.134,-7.067,-6.039,-5.053,-4.115,-3.227,-2.392,-1.612,-0.888,-0.221,0.39,0.943,1.441,1.883,2.272,2.608,2.893,3.129,3.317,3.46,3.559,3.616,3.633,3.613,3.557,3.468,3.348,3.199,3.023,2.824,2.604,2.365,2.11,1.842,1.562,1.275,0.98,0.682,0.382,0.08,-0.22,-0.519,-0.815,-1.107,-1.397,-1.682,-1.965,-2.244,-2.52,-2.793,-3.064,-3.332,-3.597,-3.858,-4.114,-4.364,-4.606,-4.837,-5.055,-5.256,-5.436,-5.592,-5.72,-5.814,-5.871,-5.886,-5.856,-5.776,-5.644,-5.457,-5.214,-4.912,-4.553,-4.136,-3.664,-3.139,-2.564,-1.943,-1.282,-0.586,0.138,0.886,1.648,2.42,3.193,3.961,4.717,5.454,6.167,6.85,7.498,8.107,NA
0,-4.62,-3.976,-3.241,-2.42,-1.52,-0.547,0.491,1.585,2.726,3.903,5.105,6.321,7.539,8.747,9.933,11.085,12.192,13.242,14.225,15.131,15.952,16.68,17.308,17.832,18.247,18.552,18.747,18.831,18.807,18.678,18.45,18.129,17.722,17.237,16.683,16.071,15.41,14.712,13.987,13.248,12.504,11.766,11.046,10.354,9.698,9.089,8.535,8.042,7.619,7.27,7,6.815,6.715,6.703,6.78,6.946,7.198,7.535,7.952,8.445,9.008,9.635,10.317,11.046,11.814,12.609,13.423,14.244,15.063,15.869,16.651,17.401,18.11,18.768,19.371,19.912,20.385,20.79,21.124,21.386,21.579,21.704,21.766,21.769,21.72,21.624,21.488,21.32,21.126,20.914,20.689,20.456,20.221,19.987,19.755,19.528,19.305,19.085,18.865,18.642,NA
0,-4.45,-4.78,-5.099,-5.403,-5.688,-5.948,-6.179,-6.374,-6.528,-6.634,-6.688,-6.685,-6.619,-6.489,-6.291,-6.024,-5.69,-5.29,-4.827,-4.306,-3.733,-3.116,-2.463,-1.784,-1.088,-0.387,0.309,0.988,1.641,2.255,2.822,3.334,3.782,4.16,4.462,4.684,4.824,4.881,4.854,4.746,4.558,4.294,3.959,3.558,3.097,2.585,2.026,1.43,0.803,0.154,-0.51,-1.183,-1.856,-2.523,-3.178,-3.815,-4.43,-5.018,-5.576,-6.101,-6.591,-7.045,-7.461,-7.84,-8.182,-8.489,-8.762,-9.003,-9.213,-9.396,-9.554,-9.688,-9.802,-9.897,-9.974,-10.036,-10.082,-10.114,-10.13,-10.131,-10.116,-10.083,-10.031,-9.959,-9.862,-9.741,-9.593,-9.417,-9.211,-8.974,-8.707,-8.409,-8.082,-7.728,-7.349,-6.949,-6.532,-6.103,-5.667,-5.231,NA
0,-4.263,-5.198,-6.07,-6.875,-7.607,-8.263,-8.843,-9.345,-9.772,-10.126,-10.412,-10.635,-10.8,-10.914,-10.985,-11.02,-11.026,-11.011,-10.981,-10.943,-10.902,-10.864,-10.833,-10.812,-10.805,-10.814,-10.84,-10.884,-10.948,-11.03,-11.131,-11.251,-11.389,-11.543,-11.715,-11.901,-12.103,-12.319,-12.547,-12.788,-13.039,-13.299,-13.568,-13.843,-14.122,-14.403,-14.683,-14.96,-15.23,-15.492,-15.741,-15.974,-16.188,-16.382,-16.551,-16.695,-16.811,-16.898,-16.957,-16.988,-16.99,-16.967,-16.921,-16.855,-16.772,-16.676,-16.572,-16.464,-16.358,-16.257,-16.167,-16.092,-16.036,-16.001,-15.992,-16.01,-16.056,-16.132,-16.237,-16.37,-16.53,-16.714,-16.92,-17.143,-17.381,-17.627,-17.877,-18.126,-18.369,-18.599,-18.81,-18.997,-19.154,-19.275,-19.355,-19.388,-19.368,-19.29,-19.151,-18.945,NA
0,-14.33,-15.055,-15.705,-16.276,-16.768,-17.18,-17.512,-17.763,-17.935,-18.029,-18.047,-17.991,-17.864,-17.67,-17.411,-17.091,-16.715,-16.287,-15.811,-15.292,-14.735,-14.144,-13.524,-12.879,-12.214,-11.533,-10.841,-10.14,-9.436,-8.731,-8.029,-7.334,-6.647,-5.972,-5.311,-4.668,-4.043,-3.439,-2.858,-2.303,-1.773,-1.272,-0.8,-0.36,0.049,0.425,0.767,1.074,1.345,1.581,1.78,1.944,2.071,2.162,2.217,2.237,2.223,2.174,2.092,1.978,1.832,1.656,1.45,1.216,0.953,0.665,0.35,0.011,-0.353,-0.74,-1.15,-1.581,-2.033,-2.505,-2.997,-3.507,-4.034,-4.577,-5.135,-5.706,-6.288,-6.879,-7.476,-8.077,-8.679,-9.278,-9.869,-10.449,-11.014,-11.558,-12.076,-12.563,-13.013,-13.422,-13.783,-14.091,-14.341,-14.53,-14.652,-14.704,NA
0,-1.806,-2.113,-2.471,-2.88,-3.338,-3.844,-4.394,-4.985,-5.613,-6.272,-6.958,-7.664,-8.386,-9.115,-9.844,-10.568,-11.278,-11.966,-12.626,-13.249,-13.828,-14.356,-14.826,-15.232,-15.567,-15.826,-16.004,-16.096,-16.1,-16.011,-15.83,-15.555,-15.185,-14.723,-14.17,-13.529,-12.804,-12,-11.123,-10.179,-9.175,-8.118,-7.018,-5.882,-4.718,-3.537,-2.345,-1.154,0.029,1.196,2.338,3.447,4.516,5.539,6.51,7.422,8.272,9.055,9.768,10.407,10.973,11.462,11.875,12.212,12.474,12.663,12.781,12.831,12.814,12.736,12.6,12.41,12.168,11.881,11.551,11.183,10.778,10.342,9.876,9.383,8.864,8.322,7.758,7.172,6.566,5.939,5.292,4.626,3.94,3.236,2.513,1.774,1.019,0.249,-0.531,-1.321,-2.117,-2.915,-3.711,-4.501,NA
0,4.778,4.4,4.051,3.734,3.448,3.191,2.963,2.761,2.583,2.427,2.29,2.167,2.057,1.954,1.855,1.758,1.657,1.55,1.433,1.304,1.159,0.997,0.816,0.613,0.387,0.139,-0.132,-0.426,-0.743,-1.082,-1.439,-1.815,-2.206,-2.61,-3.024,-3.443,-3.866,-4.288,-4.706,-5.114,-5.511,-5.893,-6.254,-6.594,-6.909,-7.196,-7.453,-7.679,-7.873,-8.035,-8.164,-8.261,-8.328,-8.366,-8.378,-8.365,-8.332,-8.281,-8.216,-8.14,-8.058,-7.972,-7.887,-7.805,-7.731,-7.665,-7.612,-7.571,-7.546,-7.536,-7.542,-7.563,-7.599,-7.648,-7.708,-7.776,-7.85,-7.927,-8.003,-8.074,-8.137,-8.189,-8.225,-8.243,-8.24,-8.212,-8.159,-8.078,-7.969,-7.832,-7.667,-7.476,-7.259,-7.022,-6.765,-6.494,-6.214,-5.927,-5.641,-5.359,NA
0,-4.198,-4.514,-4.883,-5.301,-5.767,-6.276,-6.825,-7.41,-8.027,-8.67,-9.334,-10.016,-10.708,-11.406,-12.105,-12.8,-13.486,-14.157,-14.809,-15.437,-16.036,-16.603,-17.133,-17.621,-18.064,-18.459,-18.8,-19.086,-19.312,-19.477,-19.576,-19.608,-19.572,-19.464,-19.285,-19.033,-18.708,-18.311,-17.842,-17.303,-16.697,-16.026,-15.295,-14.507,-13.669,-12.786,-11.865,-10.914,-9.94,-8.952,-7.959,-6.971,-5.995,-5.042,-4.12,-3.237,-2.401,-1.62,-0.899,-0.244,0.342,0.855,1.294,1.659,1.949,2.168,2.317,2.401,2.424,2.391,2.307,2.177,2.007,1.803,1.568,1.309,1.028,0.729,0.415,0.087,-0.252,-0.603,-0.964,-1.337,-1.72,-2.116,-2.523,-2.944,-3.377,-3.823,-4.28,-4.748,-5.225,-5.708,-6.194,-6.679,-7.159,-7.63,-8.086,-8.521,NA
0,-0.749,-0.273,0.15,0.516,0.821,1.064,1.244,1.362,1.42,1.421,1.367,1.266,1.121,0.938,0.726,0.489,0.235,-0.029,-0.298,-0.563,-0.821,-1.065,-1.291,-1.496,-1.675,-1.827,-1.95,-2.043,-2.106,-2.14,-2.146,-2.126,-2.084,-2.021,-1.942,-1.851,-1.751,-1.647,-1.543,-1.444,-1.352,-1.273,-1.21,-1.166,-1.143,-1.144,-1.171,-1.224,-1.305,-1.414,-1.55,-1.712,-1.9,-2.111,-2.344,-2.597,-2.867,-3.151,-3.449,-3.757,-4.073,-4.396,-4.724,-5.056,-5.391,-5.729,-6.068,-6.411,-6.755,-7.103,-7.455,-7.812,-8.174,-8.542,-8.916,-9.297,-9.683,-10.075,-10.471,-10.868,-11.266,-11.661,-12.048,-12.426,-12.789,-13.131,-13.45,-13.739,-13.992,-14.205,-14.373,-14.491,-14.553,-14.556,-14.497,-14.372,-14.178,-13.914,-13.578,-13.169,NA
0,-10.296,-9.998,-9.663,-9.292,-8.885,-8.442,-7.966,-7.457,-6.917,-6.347,-5.75,-5.128,-4.483,-3.818,-3.135,-2.435,-1.722,-0.999,-0.266,0.473,1.216,1.96,2.705,3.445,4.179,4.903,5.615,6.311,6.987,7.638,8.261,8.85,9.401,9.909,10.369,10.775,11.124,11.409,11.628,11.777,11.852,11.85,11.771,11.613,11.376,11.061,10.67,10.205,9.671,9.07,8.409,7.694,6.93,6.124,5.285,4.418,3.532,2.635,1.734,0.836,-0.052,-0.923,-1.77,-2.589,-3.374,-4.121,-4.825,-5.484,-6.096,-6.659,-7.171,-7.633,-8.044,-8.406,-8.72,-8.987,-9.211,-9.394,-9.54,-9.65,-9.73,-9.783,-9.813,-9.824,-9.819,-9.803,-9.78,-9.753,-9.726,-9.701,-9.683,-9.673,-9.674,-9.689,-9.717,-9.762,-9.824,-9.902,-9.998,-10.11,NA
0,-11.707,-11.596,-11.503,-11.43,-11.377,-11.346,-11.336,-11.348,-11.38,-11.432,-11.503,-11.591,-11.695,-11.814,-11.945,-12.088,-12.239,-12.399,-12.565,-12.735,-12.907,-13.08,-13.252,-13.419,-13.58,-13.732,-13.871,-13.995,-14.1,-14.182,-14.238,-14.262,-14.252,-14.202,-14.109,-13.968,-13.775,-13.527,-13.221,-12.853,-12.422,-11.926,-11.364,-10.736,-10.043,-9.287,-8.47,-7.597,-6.671,-5.698,-4.685,-3.638,-2.564,-1.473,-0.372,0.73,1.824,2.9,3.951,4.967,5.942,6.866,7.735,8.542,9.282,9.952,10.549,11.071,11.519,11.893,12.195,12.429,12.599,12.71,12.769,12.783,12.761,12.711,12.642,12.564,12.487,12.422,12.376,12.361,12.386,12.458,12.585,12.774,13.03,13.356,13.757,14.232,14.782,15.405,16.098,16.854,17.668,18.533,19.44,20.378,NA
0,12.104,11.56,11.024,10.504,10.008,9.54,9.106,8.713,8.364,8.064,7.815,7.621,7.484,7.402,7.378,7.409,7.494,7.631,7.815,8.042,8.309,8.609,8.936,9.286,9.651,10.025,10.402,10.775,11.139,11.487,11.815,12.117,12.388,12.625,12.824,12.983,13.098,13.169,13.192,13.169,13.097,12.977,12.81,12.595,12.334,12.029,11.68,11.29,10.862,10.398,9.9,9.373,8.819,8.243,7.649,7.04,6.423,5.8,5.178,4.559,3.95,3.354,2.775,2.216,1.681,1.171,0.69,0.237,-0.186,-0.58,-0.946,-1.286,-1.601,-1.894,-2.17,-2.43,-2.678,-2.919,-3.155,-3.39,-3.627,-3.87,-4.119,-4.377,-4.644,-4.921,-5.209,-5.505,-5.809,-6.118,-6.429,-6.741,-7.05,-7.351,-7.642,-7.919,-8.178,-8.415,-8.626,-8.809,NA
0,-15.027,-14.662,-14.185,-13.595,-12.894,-12.083,-11.167,-10.151,-9.04,-7.843,-6.568,-5.224,-3.823,-2.377,-0.899,0.598,2.1,3.593,5.061,6.492,7.87,9.183,10.418,11.564,12.612,13.553,14.379,15.088,15.674,16.138,16.481,16.705,16.816,16.819,16.724,16.538,16.275,15.944,15.558,15.13,14.673,14.199,13.72,13.249,12.795,12.368,11.978,11.632,11.335,11.092,10.908,10.783,10.719,10.715,10.771,10.884,11.05,11.267,11.529,11.833,12.172,12.543,12.94,13.358,13.791,14.235,14.684,15.135,15.583,16.024,16.454,16.869,17.266,17.643,17.995,18.322,18.62,18.889,19.126,19.33,19.501,19.638,19.741,19.811,19.848,19.853,19.828,19.775,19.696,19.593,19.469,19.328,19.171,19.003,18.826,18.643,18.456,18.269,18.084,17.901,NA
0,-2.44,-2.651,-2.83,-2.974,-3.083,-3.156,-3.192,-3.193,-3.161,-3.1,-3.013,-2.905,-2.78,-2.644,-2.502,-2.358,-2.219,-2.088,-1.969,-1.867,-1.785,-1.725,-1.689,-1.679,-1.694,-1.735,-1.802,-1.893,-2.008,-2.145,-2.301,-2.476,-2.667,-2.874,-3.092,-3.323,-3.564,-3.814,-4.072,-4.339,-4.613,-4.896,-5.186,-5.486,-5.794,-6.111,-6.438,-6.775,-7.122,-7.48,-7.847,-8.224,-8.61,-9.003,-9.402,-9.805,-10.211,-10.616,-11.019,-11.417,-11.807,-12.186,-12.553,-12.903,-13.235,-13.545,-13.833,-14.096,-14.332,-14.54,-14.719,-14.868,-14.987,-15.075,-15.132,-15.158,-15.155,-15.122,-15.061,-14.971,-14.855,-14.713,-14.547,-14.357,-14.146,-13.915,-13.666,-13.401,-13.122,-12.831,-12.531,-12.225,-11.914,-11.603,-11.294,-10.99,-10.695,-10.412,-10.144,-9.893,NA
0,4.342,5.135,5.871,6.549,7.169,7.731,8.237,8.688,9.087,9.435,9.736,9.99,10.201,10.37,10.498,10.587,10.636,10.646,10.616,10.545,10.432,10.276,10.076,9.83,9.536,9.194,8.803,8.363,7.873,7.336,6.751,6.123,5.452,4.744,4.002,3.231,2.435,1.62,0.792,-0.043,-0.88,-1.713,-2.537,-3.346,-4.137,-4.904,-5.645,-6.355,-7.033,-7.675,-8.281,-8.849,-9.378,-9.868,-10.317,-10.726,-11.095,-11.424,-11.712,-11.959,-12.165,-12.329,-12.451,-12.529,-12.564,-12.554,-12.499,-12.397,-12.248,-12.05,-11.805,-11.512,-11.17,-10.782,-10.348,-9.87,-9.349,-8.79,-8.195,-7.567,-6.911,-6.231,-5.533,-4.821,-4.101,-3.378,-2.658,-1.947,-1.25,-0.573,0.079,0.701,1.287,1.834,2.338,2.795,3.202,3.556,3.857,4.102,NA
0,4.069,4.852,5.639,6.425,7.208,7.984,8.747,9.492,10.216,10.912,11.575,12.2,12.781,13.314,13.795,14.218,14.581,14.881,15.115,15.281,15.38,15.412,15.377,15.277,15.116,14.894,14.617,14.289,13.913,13.495,13.038,12.547,12.027,11.481,10.914,10.328,9.726,9.111,8.485,7.849,7.206,6.555,5.899,5.239,4.574,3.907,3.239,2.571,1.907,1.249,0.599,-0.039,-0.66,-1.26,-1.834,-2.377,-2.884,-3.348,-3.766,-4.13,-4.435,-4.678,-4.852,-4.955,-4.982,-4.932,-4.802,-4.591,-4.299,-3.927,-3.476,-2.949,-2.35,-1.683,-0.953,-0.165,0.674,1.556,2.474,3.42,4.386,5.364,6.344,7.319,8.28,9.219,10.129,11.002,11.832,12.613,13.339,14.007,14.612,15.151,15.623,16.025,16.357,16.619,16.812,16.937,NA
0,-4.701,-4.506,-4.272,-4.002,-3.698,-3.365,-3.007,-2.628,-2.235,-1.831,-1.424,-1.018,-0.621,-0.238,0.126,0.463,0.77,1.04,1.268,1.45,1.582,1.659,1.68,1.64,1.538,1.373,1.143,0.85,0.493,0.074,-0.405,-0.94,-1.528,-2.164,-2.843,-3.56,-4.307,-5.077,-5.864,-6.66,-7.456,-8.244,-9.018,-9.767,-10.485,-11.165,-11.799,-12.381,-12.905,-13.367,-13.761,-14.085,-14.336,-14.513,-14.614,-14.639,-14.59,-14.469,-14.278,-14.02,-13.701,-13.324,-12.896,-12.421,-11.908,-11.362,-10.79,-10.201,-9.6,-8.996,-8.395,-7.805,-7.233,-6.683,-6.163,-5.678,-5.232,-4.828,-4.471,-4.162,-3.904,-3.698,-3.542,-3.438,-3.384,-3.377,-3.416,-3.499,-3.621,-3.78,-3.972,-4.194,-4.442,-4.713,-5.004,-5.311,-5.633,-5.966,-6.309,-6.66,NA
0,-11.831,-11.677,-11.462,-11.187,-10.852,-10.458,-10.006,-9.5,-8.942,-8.334,-7.68,-6.984,-6.249,-5.479,-4.677,-3.847,-2.992,-2.117,-1.223,-0.314,0.607,1.537,2.474,3.414,4.355,5.293,6.226,7.151,8.064,8.961,9.839,10.693,11.52,12.315,13.074,13.791,14.464,15.087,15.655,16.166,16.616,17,17.317,17.564,17.74,17.843,17.874,17.831,17.716,17.53,17.275,16.955,16.571,16.127,15.627,15.076,14.478,13.837,13.158,12.448,11.709,10.948,10.17,9.379,8.58,7.779,6.979,6.185,5.401,4.63,3.878,3.147,2.441,1.761,1.113,0.497,-0.084,-0.628,-1.133,-1.597,-2.021,-2.402,-2.741,-3.036,-3.29,-3.501,-3.671,-3.802,-3.894,-3.951,-3.975,-3.969,-3.935,-3.879,-3.803,-3.713,-3.612,-3.505,-3.397,-3.291,NA
0,10.355,9.857,9.32,8.746,8.137,7.496,6.826,6.129,5.406,4.662,3.898,3.117,2.321,1.512,0.693,-0.135,-0.969,-1.807,-2.649,-3.492,-4.335,-5.176,-6.013,-6.845,-7.67,-8.487,-9.293,-10.086,-10.865,-11.628,-12.371,-13.094,-13.795,-14.471,-15.121,-15.742,-16.333,-16.894,-17.422,-17.916,-18.377,-18.803,-19.193,-19.549,-19.869,-20.153,-20.401,-20.614,-20.79,-20.929,-21.032,-21.096,-21.122,-21.107,-21.05,-20.95,-20.805,-20.612,-20.369,-20.075,-19.727,-19.324,-18.864,-18.345,-17.768,-17.131,-16.436,-15.683,-14.874,-14.012,-13.099,-12.139,-11.137,-10.098,-9.027,-7.929,-6.812,-5.681,-4.542,-3.401,-2.266,-1.14,-0.031,1.059,2.123,3.158,4.162,5.13,6.061,6.954,7.807,8.618,9.387,10.114,10.799,11.44,12.036,12.589,13.097,13.559,NA
0,6.745,6.215,5.68,5.146,4.617,4.101,3.6,3.121,2.665,2.236,1.836,1.465,1.125,0.815,0.534,0.281,0.054,-0.149,-0.331,-0.495,-0.643,-0.779,-0.906,-1.025,-1.14,-1.251,-1.361,-1.47,-1.577,-1.683,-1.787,-1.886,-1.978,-2.06,-2.13,-2.184,-2.218,-2.229,-2.213,-2.167,-2.087,-1.971,-1.817,-1.622,-1.386,-1.109,-0.79,-0.431,-0.032,0.403,0.871,1.369,1.894,2.439,3.001,3.574,4.153,4.731,5.304,5.866,6.411,6.934,7.431,7.897,8.328,8.721,9.073,9.381,9.645,9.862,10.033,10.158,10.238,10.273,10.266,10.219,10.134,10.014,9.861,9.679,9.47,9.236,8.981,8.707,8.415,8.108,7.787,7.453,7.107,6.749,6.38,5.999,5.606,5.201,4.783,4.352,3.908,3.45,2.977,2.491,NA
0,0.619,0.609,0.644,0.724,0.848,1.014,1.221,1.464,1.742,2.05,2.383,2.736,3.105,3.483,3.865,4.247,4.623,4.987,5.336,5.666,5.973,6.255,6.509,6.735,6.932,7.099,7.239,7.352,7.441,7.507,7.555,7.587,7.606,7.617,7.621,7.625,7.628,7.636,7.649,7.671,7.701,7.742,7.794,7.857,7.929,8.01,8.098,8.191,8.287,8.384,8.478,8.567,8.648,8.718,8.774,8.815,8.836,8.838,8.817,8.772,8.703,8.607,8.487,8.34,8.167,7.97,7.747,7.501,7.232,6.941,6.629,6.297,5.945,5.576,5.189,4.785,4.364,3.927,3.475,3.008,2.527,2.032,1.525,1.007,0.479,-0.055,-0.595,-1.136,-1.676,-2.209,-2.733,-3.243,-3.733,-4.199,-4.636,-5.038,-5.402,-5.721,-5.993,-6.215,NA
0,-22.044,-22.656,-23.208,-23.694,-24.105,-24.436,-24.68,-24.832,-24.887,-24.843,-24.697,-24.448,-24.097,-23.647,-23.1,-22.462,-21.74,-20.942,-20.075,-19.15,-18.178,-17.17,-16.136,-15.09,-14.042,-13.003,-11.984,-10.996,-10.046,-9.142,-8.292,-7.5,-6.771,-6.108,-5.511,-4.982,-4.52,-4.123,-3.787,-3.51,-3.287,-3.115,-2.987,-2.9,-2.849,-2.828,-2.833,-2.861,-2.908,-2.971,-3.048,-3.137,-3.237,-3.346,-3.466,-3.596,-3.737,-3.89,-4.056,-4.236,-4.433,-4.647,-4.881,-5.134,-5.408,-5.705,-6.025,-6.368,-6.734,-7.124,-7.537,-7.973,-8.431,-8.91,-9.409,-9.928,-10.464,-11.017,-11.583,-12.163,-12.754,-13.353,-13.959,-14.568,-15.179,-15.789,-16.393,-16.99,-17.574,-18.143,-18.693,-19.219,-19.718,-20.184,-20.614,-21.003,-21.346,-21.64,-21.88,-22.063,NA
0,-10.363,-10.292,-10.253,-10.243,-10.258,-10.292,-10.341,-10.4,-10.463,-10.528,-10.589,-10.643,-10.687,-10.719,-10.737,-10.74,-10.728,-10.701,-10.659,-10.603,-10.535,-10.454,-10.363,-10.263,-10.154,-10.038,-9.914,-9.783,-9.645,-9.499,-9.344,-9.179,-9.002,-8.813,-8.608,-8.388,-8.149,-7.891,-7.612,-7.311,-6.988,-6.642,-6.273,-5.881,-5.468,-5.035,-4.584,-4.116,-3.635,-3.144,-2.645,-2.142,-1.639,-1.14,-0.647,-0.166,0.3,0.748,1.174,1.575,1.948,2.29,2.6,2.876,3.116,3.32,3.488,3.619,3.715,3.776,3.804,3.801,3.769,3.711,3.629,3.526,3.405,3.268,3.118,2.958,2.79,2.617,2.439,2.26,2.08,1.9,1.721,1.545,1.372,1.203,1.038,0.879,0.725,0.579,0.441,0.312,0.194,0.09,-0.001,-0.074,NA
0,15.04,15.407,15.746,16.052,16.32,16.548,16.73,16.863,16.942,16.966,16.932,16.838,16.683,16.468,16.193,15.86,15.472,15.031,14.543,14.012,13.442,12.84,12.212,11.564,10.903,10.234,9.564,8.898,8.241,7.6,6.977,6.377,5.802,5.256,4.74,4.256,3.805,3.387,3.003,2.652,2.333,2.048,1.794,1.572,1.381,1.219,1.088,0.986,0.914,0.87,0.854,0.867,0.906,0.972,1.063,1.178,1.314,1.47,1.642,1.826,2.019,2.216,2.412,2.602,2.779,2.938,3.072,3.175,3.241,3.265,3.24,3.161,3.024,2.825,2.562,2.231,1.833,1.367,0.834,0.236,-0.426,-1.146,-1.921,-2.745,-3.614,-4.52,-5.457,-6.419,-7.397,-8.386,-9.378,-10.365,-11.342,-12.301,-13.237,-14.143,-15.015,-15.846,-16.633,-17.371,NA
0,40.045,39.656,39.2,38.682,38.104,37.472,36.788,36.057,35.283,34.471,33.625,32.748,31.844,30.917,29.97,29.008,28.033,27.048,26.056,25.06,24.064,23.069,22.079,21.096,20.124,19.166,18.224,17.302,16.404,15.533,14.693,13.886,13.117,12.388,11.702,11.063,10.473,9.933,9.445,9.01,8.628,8.3,8.024,7.799,7.624,7.495,7.411,7.368,7.363,7.392,7.45,7.535,7.641,7.766,7.904,8.052,8.206,8.363,8.519,8.672,8.817,8.954,9.078,9.189,9.284,9.362,9.423,9.463,9.485,9.487,9.469,9.433,9.378,9.307,9.221,9.123,9.013,8.896,8.774,8.65,8.527,8.409,8.299,8.2,8.114,8.045,7.994,7.964,7.956,7.969,8.006,8.065,8.144,8.244,8.36,8.491,8.633,8.783,8.937,9.091,NA
